id,dataset,model_name,task_type,gold_answer,n_templates,sens_heuristic,sens_judge,eas,signed_eas,mean_heuristic,mean_judge,stab_sem,effect_role_heuristic,effect_fmt_heuristic,effect_prefix_heuristic,effect_role_judge,effect_fmt_judge,effect_prefix_judge,trizone
arc_1125,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.4841229182759271,0.4841229182759271,-0.4841229182759271,1.0,0.625,,0.0,0.0,0.0,-0.25,0.75,-0.25,stable
arc_1127,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_1130,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,0.25,artifact
arc_1133,arc_challenge,llama3.1:8b,mcq,D,8,0.4841229182759271,0.33071891388307384,0.1534040043928533,0.1534040043928533,0.625,0.125,,-0.25,-0.75,0.25,-0.25,0.25,0.25,artifact
arc_1134,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,0.0,0.25,,0.0,0.0,0.0,-0.5,-0.5,0.0,stable
arc_114,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,0.0,0.5,0.0,stable
arc_1140,arc_challenge,llama3.1:8b,mcq,A,8,0.33071891388307384,0.4330127018922193,0.10229378800914546,-0.10229378800914546,0.125,0.25,,-0.25,0.25,0.25,0.0,0.0,0.0,stable
arc_1149,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_1161,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_1169,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,-0.25,0.25,-0.25,artifact
arc_118,arc_challenge,llama3.1:8b,mcq,D,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.625,0.625,,-0.25,-0.75,0.25,-0.25,-0.75,0.25,genuine
arc_120,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_124,arc_challenge,llama3.1:8b,mcq,B,8,0.4330127018922193,0.4330127018922193,0.0,0.0,0.75,0.75,,0.0,-0.5,0.5,0.0,-0.5,0.5,genuine
arc_13,arc_challenge,llama3.1:8b,mcq,C,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,1.0,0.0,0.0,1.0,0.0,genuine
arc_130,arc_challenge,llama3.1:8b,mcq,B,8,0.4330127018922193,0.4841229182759271,0.05111021638370783,-0.05111021638370783,0.75,0.625,,0.0,-0.5,-0.5,-0.25,-0.25,-0.25,stable
arc_131,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_135,arc_challenge,llama3.1:8b,mcq,2,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,0.0,0.75,,0.0,0.0,0.0,0.0,-0.5,0.5,stable
arc_138,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_14,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_141,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_142,arc_challenge,llama3.1:8b,mcq,A,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.625,0.625,,0.25,0.75,0.25,-0.25,0.75,0.25,genuine
arc_145,arc_challenge,llama3.1:8b,mcq,C,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.375,0.375,,-0.25,0.25,0.25,-0.25,0.25,0.25,genuine
arc_146,arc_challenge,llama3.1:8b,mcq,B,8,0.33071891388307384,0.4841229182759271,0.1534040043928533,-0.1534040043928533,0.875,0.625,,0.25,0.25,0.25,-0.25,0.75,-0.25,stable
arc_154,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,-0.25,artifact
arc_161,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_163,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_175,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_178,arc_challenge,llama3.1:8b,mcq,B,8,0.33071891388307384,0.33071891388307384,0.0,0.0,0.875,0.875,,-0.25,0.25,-0.25,-0.25,0.25,-0.25,stable
arc_186,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,-0.5,0.5,0.0,stable
arc_189,arc_challenge,llama3.1:8b,mcq,C,8,0.33071891388307384,0.33071891388307384,0.0,0.0,0.125,0.125,,-0.25,-0.25,0.25,-0.25,-0.25,0.25,stable
arc_191,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4841229182759271,0.4841229182759271,-0.4841229182759271,1.0,0.625,,0.0,0.0,0.0,-0.25,0.75,-0.25,stable
arc_193,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_198,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_200,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_201,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_206,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,0.0,0.25,,0.0,0.0,0.0,-0.5,-0.5,0.0,stable
arc_209,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_217,arc_challenge,llama3.1:8b,mcq,A,8,0.5,0.4841229182759271,0.015877081724072872,0.015877081724072872,0.5,0.625,,0.0,1.0,0.0,-0.25,0.75,-0.25,stable
arc_223,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_224,arc_challenge,llama3.1:8b,mcq,A,8,0.4330127018922193,0.4330127018922193,0.0,0.0,0.25,0.75,,0.5,0.5,0.0,0.5,-0.5,0.0,genuine
arc_228,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,0.0,0.5,0.0,stable
arc_229,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_23,arc_challenge,llama3.1:8b,mcq,C,8,0.4841229182759271,0.5,0.015877081724072872,-0.015877081724072872,0.625,0.5,,0.25,0.75,-0.25,0.0,1.0,0.0,stable
arc_234,arc_challenge,llama3.1:8b,mcq,C,8,0.33071891388307384,0.4841229182759271,0.1534040043928533,-0.1534040043928533,0.875,0.625,,0.25,0.25,0.25,-0.25,0.75,0.25,stable
arc_247,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_255,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,-0.5,0.5,0.0,stable
arc_257,arc_challenge,llama3.1:8b,mcq,A,8,0.4330127018922193,0.4841229182759271,0.05111021638370783,-0.05111021638370783,0.25,0.375,,0.5,-0.5,0.0,-0.25,-0.75,-0.25,stable
arc_262,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,0.25,artifact
arc_270,arc_challenge,llama3.1:8b,mcq,C,8,0.33071891388307384,0.33071891388307384,0.0,0.0,0.875,0.875,,0.25,0.25,0.25,0.25,0.25,0.25,stable
arc_283,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,-0.25,0.25,-0.25,artifact
arc_285,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_287,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_292,arc_challenge,llama3.1:8b,mcq,C,8,0.33071891388307384,0.4330127018922193,0.10229378800914546,-0.10229378800914546,0.125,0.25,,-0.25,-0.25,-0.25,-0.5,-0.5,0.0,stable
arc_313,arc_challenge,llama3.1:8b,mcq,3,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,0.0,0.125,,0.0,0.0,0.0,0.25,0.25,0.25,artifact
arc_318,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,0.25,artifact
arc_323,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_326,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_327,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_330,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.5,0.5,-0.5,0.0,0.5,,0.0,0.0,0.0,0.0,-1.0,0.0,stable
arc_333,arc_challenge,llama3.1:8b,mcq,B,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.625,0.625,,-0.25,0.75,-0.25,-0.25,0.75,-0.25,genuine
arc_334,arc_challenge,llama3.1:8b,mcq,C,8,0.5,0.33071891388307384,0.16928108611692616,0.16928108611692616,0.5,0.125,,0.0,-1.0,0.0,0.25,-0.25,-0.25,artifact
arc_338,arc_challenge,llama3.1:8b,mcq,A,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.375,0.375,,0.25,0.75,-0.25,0.25,0.75,-0.25,genuine
arc_350,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_365,arc_challenge,llama3.1:8b,mcq,B,8,0.4330127018922193,0.4841229182759271,0.05111021638370783,-0.05111021638370783,0.75,0.625,,0.5,-0.5,0.0,0.75,-0.25,-0.25,stable
arc_375,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_389,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_39,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_392,arc_challenge,llama3.1:8b,mcq,C,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.375,0.375,,-0.25,0.25,-0.75,-0.25,0.25,-0.75,genuine
arc_393,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_407,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,0.0,0.125,,0.0,0.0,0.0,-0.25,-0.25,-0.25,artifact
arc_411,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_429,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4841229182759271,0.4841229182759271,-0.4841229182759271,1.0,0.625,,0.0,0.0,0.0,-0.25,0.75,-0.25,stable
arc_43,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,-0.5,0.5,0.0,stable
arc_432,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,-0.25,artifact
arc_433,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_435,arc_challenge,llama3.1:8b,mcq,B,8,0.4841229182759271,0.4841229182759271,0.0,0.0,0.625,0.625,,-0.25,0.75,-0.25,-0.25,0.75,-0.25,genuine
arc_438,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_440,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_447,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_449,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_451,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_457,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_460,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_466,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_468,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_469,arc_challenge,llama3.1:8b,mcq,C,8,0.5,0.4841229182759271,0.015877081724072872,0.015877081724072872,0.5,0.375,,0.0,-1.0,0.0,0.25,-0.75,-0.25,stable
arc_471,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,-0.5,0.5,0.0,stable
arc_476,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,0.0,0.5,-0.5,stable
arc_487,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,0.25,artifact
arc_490,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_493,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_497,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,-0.5,0.5,0.0,stable
arc_501,arc_challenge,llama3.1:8b,mcq,A,8,0.33071891388307384,0.4841229182759271,0.1534040043928533,-0.1534040043928533,0.875,0.625,,0.25,0.25,0.25,-0.25,0.75,0.25,stable
arc_505,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4841229182759271,0.4841229182759271,-0.4841229182759271,0.0,0.625,,0.0,0.0,0.0,-0.25,-0.75,-0.25,stable
arc_507,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4841229182759271,0.4841229182759271,-0.4841229182759271,1.0,0.625,,0.0,0.0,0.0,-0.25,0.75,-0.25,stable
arc_509,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,0.0,0.125,,0.0,0.0,0.0,-0.25,-0.25,-0.25,artifact
arc_51,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,-0.25,artifact
arc_511,arc_challenge,llama3.1:8b,mcq,C,8,0.4330127018922193,0.0,0.4330127018922193,0.4330127018922193,0.25,0.0,,0.5,-0.5,0.0,0.0,0.0,0.0,artifact
arc_514,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_538,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_539,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_54,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,0.0,0.125,,0.0,0.0,0.0,-0.25,-0.25,-0.25,artifact
arc_541,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.4841229182759271,0.4841229182759271,-0.4841229182759271,1.0,0.625,,0.0,0.0,0.0,0.25,0.75,0.25,stable
arc_542,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_546,arc_challenge,llama3.1:8b,mcq,1,8,0.0,0.5,0.5,-0.5,0.0,0.5,,0.0,0.0,0.0,0.0,-1.0,0.0,stable
arc_548,arc_challenge,llama3.1:8b,mcq,B,8,0.4330127018922193,0.4330127018922193,0.0,0.0,0.75,0.75,,-0.5,0.5,0.0,-0.5,0.5,0.0,genuine
arc_552,arc_challenge,llama3.1:8b,mcq,C,8,0.4330127018922193,0.4330127018922193,0.0,0.0,0.75,0.75,,0.5,-0.5,0.0,0.5,-0.5,0.0,genuine
arc_563,arc_challenge,llama3.1:8b,mcq,A,8,0.33071891388307384,0.4330127018922193,0.10229378800914546,-0.10229378800914546,0.875,0.75,,0.25,0.25,0.25,0.0,0.5,0.5,stable
arc_569,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_570,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_592,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,1.0,0.75,,0.0,0.0,0.0,0.0,0.5,0.0,stable
arc_6,arc_challenge,llama3.1:8b,mcq,C,8,0.5,0.5,0.0,0.0,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,genuine
arc_600,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_601,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_61,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_611,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_629,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_638,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_64,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.4330127018922193,0.4330127018922193,-0.4330127018922193,0.0,0.25,,0.0,0.0,0.0,0.0,-0.5,-0.5,stable
arc_644,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_646,arc_challenge,llama3.1:8b,mcq,C,8,0.5,0.4841229182759271,0.015877081724072872,0.015877081724072872,0.5,0.375,,0.0,-1.0,0.0,0.25,-0.75,0.25,stable
arc_65,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_663,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_664,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_676,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_689,arc_challenge,llama3.1:8b,mcq,D,8,0.0,0.5,0.5,-0.5,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,stable
arc_692,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_694,arc_challenge,llama3.1:8b,mcq,A,8,0.0,0.33071891388307384,0.33071891388307384,-0.33071891388307384,1.0,0.875,,0.0,0.0,0.0,0.25,0.25,-0.25,artifact
arc_696,arc_challenge,llama3.1:8b,mcq,C,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
arc_704,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.4841229182759271,0.4841229182759271,-0.4841229182759271,1.0,0.625,,0.0,0.0,0.0,-0.25,0.75,-0.25,stable
arc_725,arc_challenge,llama3.1:8b,mcq,B,8,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,stable
